match_id,inning,overs,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
419160,1,5,6,MD Mishra,RG Sharma,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
419160,1,6,1,RG Sharma,MD Mishra,UT Yadav,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
419160,1,6,2,RG Sharma,MD Mishra,UT Yadav,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
419160,1,6,3,RG Sharma,MD Mishra,UT Yadav,0,1,1,0,0,NA,NA,NA,wides,Deccan Chargers,Delhi Daredevils
419160,1,6,4,RG Sharma,MD Mishra,UT Yadav,0,0,0,0,1,caught,RG Sharma,KD Karthik,NA,Deccan Chargers,Delhi Daredevils
419160,1,6,5,A Symonds,MD Mishra,UT Yadav,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,1,5,S Chanderpaul,J Arunkumar,I Sharma,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,6,6,A Symonds,MD Mishra,UT Yadav,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,1,6,J Arunkumar,S Chanderpaul,I Sharma,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,6,7,A Symonds,MD Mishra,UT Yadav,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,2,1,S Chanderpaul,J Arunkumar,AB Dinda,0,1,1,0,0,NA,NA,NA,wides,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,7,1,A Symonds,MD Mishra,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,2,2,S Chanderpaul,J Arunkumar,AB Dinda,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,7,2,A Symonds,MD Mishra,A Mishra,6,0,6,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,15,2,MV Boucher,P Kumar,I Sharma,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,7,3,A Symonds,MD Mishra,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,15,3,MV Boucher,P Kumar,I Sharma,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,7,4,A Symonds,MD Mishra,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,15,4,MV Boucher,P Kumar,I Sharma,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,7,5,MD Mishra,A Symonds,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,15,5,MV Boucher,P Kumar,I Sharma,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,7,6,A Symonds,MD Mishra,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,15,6,P Kumar,MV Boucher,I Sharma,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,8,1,MD Mishra,A Symonds,UT Yadav,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,15,1,MV Boucher,P Kumar,I Sharma,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,8,2,A Symonds,MD Mishra,UT Yadav,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,14,5,MV Boucher,P Kumar,M Kartik,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,8,3,A Symonds,MD Mishra,UT Yadav,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336010,2,14,6,P Kumar,MV Boucher,M Kartik,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Kolkata Knight Riders
419160,1,8,4,A Symonds,MD Mishra,UT Yadav,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336011,1,7,1,AC Gilchrist,HH Gibbs,MM Patel,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
419160,1,8,5,MD Mishra,A Symonds,UT Yadav,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
336011,1,6,6,HH Gibbs,AC Gilchrist,SK Warne,2,0,2,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
829731,2,15,6,NV Ojha,RS Bopara,Imran Tahir,0,0,0,0,1,caught,NV Ojha,JP Duminy,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,16,1,RS Bopara,EJG Morgan,JP Duminy,6,0,6,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,16,2,RS Bopara,EJG Morgan,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,16,3,EJG Morgan,RS Bopara,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,16,4,RS Bopara,EJG Morgan,JP Duminy,0,0,0,0,1,caught,RS Bopara,MK Tiwary,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,16,5,A Ashish Reddy,EJG Morgan,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,16,6,EJG Morgan,A Ashish Reddy,JP Duminy,0,0,0,0,1,bowled,EJG Morgan,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,17,1,A Ashish Reddy,KV Sharma,Imran Tahir,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,17,2,KV Sharma,A Ashish Reddy,Imran Tahir,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,17,3,A Ashish Reddy,KV Sharma,Imran Tahir,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,17,4,KV Sharma,A Ashish Reddy,Imran Tahir,6,0,6,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,17,5,KV Sharma,A Ashish Reddy,Imran Tahir,6,0,6,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,17,6,KV Sharma,A Ashish Reddy,Imran Tahir,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,18,1,KV Sharma,A Ashish Reddy,AD Mathews,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,18,2,KV Sharma,A Ashish Reddy,AD Mathews,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,18,3,A Ashish Reddy,KV Sharma,AD Mathews,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,18,4,A Ashish Reddy,KV Sharma,AD Mathews,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,18,5,A Ashish Reddy,KV Sharma,AD Mathews,6,0,6,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,18,6,A Ashish Reddy,KV Sharma,AD Mathews,2,0,2,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,19,1,KV Sharma,A Ashish Reddy,NM Coulter-Nile,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,19,2,A Ashish Reddy,KV Sharma,NM Coulter-Nile,0,0,0,0,1,run out,A Ashish Reddy,NM Coulter-Nile,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,1,0,1,MA Agarwal,SS Iyer,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,0,2,SS Iyer,MA Agarwal,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,0,3,SS Iyer,MA Agarwal,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,0,4,SS Iyer,MA Agarwal,P Kumar,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,19,6,KM Jadhav,AD Mathews,B Kumar,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,2,0,1,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,0,2,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,0,3,DA Warner,S Dhawan,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,0,4,DA Warner,S Dhawan,NM Coulter-Nile,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,0,5,S Dhawan,DA Warner,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,0,6,S Dhawan,DA Warner,NM Coulter-Nile,2,0,2,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,1,DA Warner,S Dhawan,JP Duminy,0,2,2,0,0,NA,NA,NA,byes,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,2,DA Warner,S Dhawan,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,3,S Dhawan,DA Warner,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,4,DA Warner,S Dhawan,JP Duminy,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,5,DA Warner,S Dhawan,JP Duminy,0,1,1,0,0,NA,NA,NA,wides,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,6,DA Warner,S Dhawan,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,1,7,S Dhawan,DA Warner,JP Duminy,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,2,1,S Dhawan,DA Warner,NM Coulter-Nile,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,2,2,DA Warner,S Dhawan,NM Coulter-Nile,2,0,2,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,2,3,DA Warner,S Dhawan,NM Coulter-Nile,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,2,4,S Dhawan,DA Warner,NM Coulter-Nile,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,2,5,S Dhawan,DA Warner,NM Coulter-Nile,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,2,6,DA Warner,S Dhawan,NM Coulter-Nile,2,0,2,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,3,1,S Dhawan,DA Warner,DJ Muthuswami,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,3,2,S Dhawan,DA Warner,DJ Muthuswami,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,3,3,S Dhawan,DA Warner,DJ Muthuswami,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,3,4,S Dhawan,DA Warner,DJ Muthuswami,0,1,1,0,0,NA,NA,NA,legbyes,Sunrisers Hyderabad,Delhi Daredevils
829731,2,3,5,DA Warner,S Dhawan,DJ Muthuswami,2,0,2,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,3,6,DA Warner,S Dhawan,DJ Muthuswami,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,4,1,S Dhawan,DA Warner,AD Mathews,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,4,2,S Dhawan,DA Warner,AD Mathews,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,4,3,S Dhawan,DA Warner,AD Mathews,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,4,4,S Dhawan,DA Warner,AD Mathews,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,4,5,S Dhawan,DA Warner,AD Mathews,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,4,6,S Dhawan,DA Warner,AD Mathews,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,5,1,DA Warner,S Dhawan,DJ Muthuswami,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,5,2,DA Warner,S Dhawan,DJ Muthuswami,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,5,3,DA Warner,S Dhawan,DJ Muthuswami,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,2,5,4,DA Warner,S Dhawan,DJ Muthuswami,4,0,4,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Delhi Daredevils
829731,1,6,2,JP Duminy,SS Iyer,RS Bopara,2,0,2,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,6,3,JP Duminy,SS Iyer,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,6,4,SS Iyer,JP Duminy,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,6,5,JP Duminy,SS Iyer,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,6,6,SS Iyer,JP Duminy,RS Bopara,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,7,1,JP Duminy,SS Iyer,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,7,2,SS Iyer,JP Duminy,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,7,3,JP Duminy,SS Iyer,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,7,4,SS Iyer,JP Duminy,KV Sharma,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,7,5,SS Iyer,JP Duminy,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,7,6,JP Duminy,SS Iyer,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,1,JP Duminy,SS Iyer,RS Bopara,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,2,JP Duminy,SS Iyer,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,3,SS Iyer,JP Duminy,RS Bopara,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,4,SS Iyer,JP Duminy,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,5,JP Duminy,SS Iyer,RS Bopara,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,6,JP Duminy,SS Iyer,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,8,7,SS Iyer,JP Duminy,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,9,1,SS Iyer,JP Duminy,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,9,2,JP Duminy,SS Iyer,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,9,3,SS Iyer,JP Duminy,KV Sharma,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,9,4,SS Iyer,JP Duminy,KV Sharma,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,9,5,SS Iyer,JP Duminy,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,9,6,SS Iyer,JP Duminy,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,1,JP Duminy,SS Iyer,A Ashish Reddy,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,2,SS Iyer,JP Duminy,A Ashish Reddy,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,3,SS Iyer,JP Duminy,A Ashish Reddy,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,4,SS Iyer,JP Duminy,A Ashish Reddy,2,0,2,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,5,SS Iyer,JP Duminy,A Ashish Reddy,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,6,SS Iyer,JP Duminy,A Ashish Reddy,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,10,7,JP Duminy,SS Iyer,A Ashish Reddy,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,11,1,JP Duminy,SS Iyer,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,11,2,SS Iyer,JP Duminy,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,11,3,SS Iyer,JP Duminy,P Kumar,0,0,0,0,1,caught,SS Iyer,DA Warner,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,11,4,JP Duminy,Yuvraj Singh,P Kumar,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,11,5,JP Duminy,Yuvraj Singh,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,11,6,Yuvraj Singh,JP Duminy,P Kumar,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,12,1,Yuvraj Singh,JP Duminy,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,12,2,JP Duminy,Yuvraj Singh,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,12,3,Yuvraj Singh,JP Duminy,RS Bopara,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,12,4,Yuvraj Singh,JP Duminy,RS Bopara,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,12,5,JP Duminy,Yuvraj Singh,RS Bopara,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Sunrisers Hyderabad
829731,1,12,6,JP Duminy,Yuvraj Singh,RS Bopara,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Sunrisers Hyderabad
419160,1,10,1,MR Marsh,A Symonds,PD Collingwood,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
419160,1,3,5,MD Mishra,TL Suman,A Nehra,2,0,2,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
419160,1,3,6,MD Mishra,TL Suman,A Nehra,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Delhi Daredevils
419160,1,4,1,TL Suman,MD Mishra,UT Yadav,0,0,0,0,1,bowled,TL Suman,NA,NA,Deccan Chargers,Delhi Daredevils
419160,2,17,4,PD Collingwood,A Nehra,MR Marsh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,17,5,A Nehra,PD Collingwood,MR Marsh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,17,6,A Nehra,PD Collingwood,MR Marsh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,17,7,A Nehra,PD Collingwood,MR Marsh,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,18,1,PD Collingwood,A Nehra,Harmeet Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,18,2,A Nehra,PD Collingwood,Harmeet Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,18,3,A Nehra,PD Collingwood,Harmeet Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,18,4,PD Collingwood,A Nehra,Harmeet Singh,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,18,5,PD Collingwood,A Nehra,Harmeet Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,18,6,A Nehra,PD Collingwood,Harmeet Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,19,1,A Nehra,PD Collingwood,WPUJC Vaas,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,19,2,PD Collingwood,A Nehra,WPUJC Vaas,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,19,3,PD Collingwood,A Nehra,WPUJC Vaas,0,1,1,0,0,NA,NA,NA,legbyes,Delhi Daredevils,Deccan Chargers
419160,2,19,4,A Nehra,PD Collingwood,WPUJC Vaas,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,19,5,PD Collingwood,A Nehra,WPUJC Vaas,0,1,1,0,0,NA,NA,NA,legbyes,Delhi Daredevils,Deccan Chargers
419160,2,19,6,A Nehra,PD Collingwood,WPUJC Vaas,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,0,1,DA Warner,V Sehwag,WPUJC Vaas,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,0,2,DA Warner,V Sehwag,WPUJC Vaas,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,0,3,V Sehwag,DA Warner,WPUJC Vaas,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,0,4,V Sehwag,DA Warner,WPUJC Vaas,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,0,5,V Sehwag,DA Warner,WPUJC Vaas,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,0,6,V Sehwag,DA Warner,WPUJC Vaas,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,1,1,DA Warner,V Sehwag,MR Marsh,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,1,2,DA Warner,V Sehwag,MR Marsh,0,0,0,0,1,caught,DA Warner,RG Sharma,NA,Delhi Daredevils,Deccan Chargers
419160,2,1,3,TM Dilshan,V Sehwag,MR Marsh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,1,4,TM Dilshan,V Sehwag,MR Marsh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,1,5,TM Dilshan,V Sehwag,MR Marsh,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,1,6,TM Dilshan,V Sehwag,MR Marsh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,2,1,TM Dilshan,V Sehwag,WPUJC Vaas,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,2,2,TM Dilshan,V Sehwag,WPUJC Vaas,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
419160,2,2,3,V Sehwag,TM Dilshan,WPUJC Vaas,4,0,4,0,0,NA,NA,NA,NA,Delhi Daredevils,Deccan Chargers
336011,1,7,5,HH Gibbs,AC Gilchrist,MM Patel,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,7,2,AC Gilchrist,HH Gibbs,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,7,3,HH Gibbs,AC Gilchrist,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,7,4,AC Gilchrist,HH Gibbs,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,8,3,AC Gilchrist,SB Styris,SK Warne,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,8,4,SB Styris,AC Gilchrist,SK Warne,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,8,5,AC Gilchrist,SB Styris,SK Warne,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,8,6,SB Styris,AC Gilchrist,SK Warne,0,0,0,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,9,1,AC Gilchrist,SB Styris,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,9,2,SB Styris,AC Gilchrist,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,9,3,AC Gilchrist,SB Styris,MM Patel,4,0,4,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,9,4,AC Gilchrist,SB Styris,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
336011,1,9,5,SB Styris,AC Gilchrist,MM Patel,1,0,1,0,0,NA,NA,NA,NA,Deccan Chargers,Rajasthan Royals
